icao24,min_altitude,max_altitude,mean_altitude,min_velocity,max_velocity,mean_velocity,latitude_range,longitude_range,duration,z_score_max,zscore_anomaly,turning_anomaly
010244,7886.7,7993.38,7932.073636363639,242.44,246.68,244.1127272727273,0.0181000000000004,0.103200000000001,2884.0,0.7005180821652447,False,True
010245,10668.0,10683.24,10676.10054054054,252.19,256.09,254.0317117117117,4.570799999999998,7.446200000000001,3236.0,1.8953027692825175,False,True
01025a,10355.58,10370.82,10356.631034482756,208.9,221.84,210.10724137931035,0.0904000000000024,0.1081000000000003,3254.0,0.9210274989495875,False,False
01025c,10660.38,10675.62,10665.2568,235.44,237.25,236.5376,0.0867000000000004,0.1356999999999999,2867.0,0.7375534619073677,False,True
018086,10965.18,10965.18,10965.18,234.29,234.86,234.40875,0.0868999999999999,0.0114000000000018,812.0,0.9883020929479074,False,False
0180a3,8503.92,8717.28,8592.935454545455,251.76,253.58,252.33136363636368,0.1156000000000005,0.0636000000000009,2884.0,0.8744857881806514,False,True
0180a4,10355.58,10363.2,10361.878163265304,238.85,238.85,238.8499999999999,0.1721000000000003,0.0215999999999993,3592.0,1.185299981366194,False,False
020057,9448.8,9448.8,9448.800000000005,237.82,238.31,238.01600000000008,0.0089000000000041,0.0422000000000002,2831.0,0.6142808716726288,False,False
02006e,10363.2,10363.2,10363.200000000004,207.58,207.58,207.58,0.0360000000000013,0.0149000000000008,374.0,1.3307617003398413,False,True
020072,10668.0,10675.62,10670.770909090908,274.12,274.58,274.1827272727273,0.0103000000000008,0.0013999999999994,1243.0,1.3066444522347644,False,False
02007a,10363.2,10363.2,10363.2,265.01,267.19,266.207421875,0.1766000000000005,0.1965,3592.0,1.185299981366194,False,True
0200ca,12192.0,12192.0,12192.0,221.4,221.4,221.4,0.0,0.0,317.0,1.3753283615757779,False,False
0200cb,12420.6,12420.6,12420.6,255.0,255.0,255.0,0.0,0.0,233.0,1.4410055465550529,False,False
0200ea,11887.2,11887.2,11887.199999999995,252.9,252.9,252.9,0.0067000000000021,0.0060999999999999,2001.0,1.0679834702387179,False,False
0200ed,10241.28,10515.6,10362.353333333334,257.27,259.53,257.995,0.0919000000000025,0.0864000000000002,2867.0,0.9773357946339658,False,True
0200ef,9144.0,10668.0,9628.90909090909,203.27,235.62,232.26818181818183,0.8643000000000001,1.1603,2884.0,0.6317351365408761,False,True
02010d,11269.98,11277.6,11272.898297872338,206.02,227.17,218.67446808510635,3.6411999999999978,5.4879,3306.0,1.4410596029493277,False,True
020111,11277.6,11277.6,11277.6,217.26,217.26,217.26,0.0,0.0,127.0,1.5238838990289,False,False
020112,10668.0,10668.0,10668.0,277.89,279.2,278.70080459770105,0.1078000000000045,0.0518,3169.0,1.39886780125551,False,False
02012b,11574.78,11582.4,11576.511818181818,258.85,260.31,259.3109090909091,0.0829999999999984,0.0989999999999999,2884.0,1.006828173979926,False,True
02013a,10363.2,10668.0,10643.616000000002,233.45,276.61,271.4308,3.2804,3.9073,2867.0,1.2944744135073034,False,True
02013c,11269.98,11277.6,11274.136363636366,277.22,277.38,277.2272727272728,0.0356999999999985,0.1319999999999996,2884.0,1.3687899530459322,False,True
02013e,1280.16,1318.26,1292.86,130.19,130.19,130.19000000000003,0.0011999999999972,0.0050999999999987,368.0,2.09385321527981,False,False
020140,586.74,10965.18,7372.643076923076,106.73,228.04,186.04807692307685,2.897100000000002,4.799,2706.0,1.9756668549500502,False,False
020175,11277.6,11285.22,11284.305599999998,261.53,262.86,262.5812,0.534799999999997,9.0522,2867.0,1.9606181044831235,False,True
020177,9448.8,11887.2,9838.112727272724,245.24,248.09,246.71090909090907,11.616100000000005,4.0761,2884.0,5.337944098636244,True,True
02019b,266.7,662.94,472.44,74.27,82.12,76.65761363636362,0.0733999999999994,0.0251000000000001,3592.0,2.7794593547457835,False,False
02019d,10881.36,10972.8,10948.963076923075,210.75,212.29,211.2283760683761,0.0177000000000049,0.2578999999999993,3592.0,1.185299981366194,False,False
02a181,9387.84,9387.84,9387.839999999998,240.44,240.44,240.44000000000003,0.0,0.0,268.0,1.4136400528136883,False,False
02a1a5,11285.22,11292.84,11285.52787878788,231.52,232.48,232.1771717171717,0.0669000000000039,0.0537999999999998,3151.0,0.9058470065233347,False,False
02a1a6,10614.66,10972.8,10787.461935483876,202.05,214.14,208.3717741935484,6.3859,2.7139000000000024,3254.0,2.782239915594236,False,True
02a1b1,4244.34,4907.28,4659.4776,188.72,192.95,191.41599999999997,14.2455,7.3457,2867.0,6.62278379480286,True,False
040030,1379.22,1379.22,1379.22,96.21,96.21,96.21,0.0,0.0,233.0,2.4843196211107075,False,False
040046,1470.66,1623.06,1554.2601923076925,133.24,139.94,136.65509615384616,0.0525999999999982,0.0007999999999981,3342.0,2.0054564444145666,False,False
040047,11879.58,11887.2,11887.032527472524,260.14,262.64,261.34703296703293,0.1196000000000054,0.3093000000000003,3218.0,1.065931109938523,False,False
040048,11879.58,11887.2,11885.407058823528,257.34,257.35,257.3435294117647,0.0322000000000031,0.0012000000000007,2378.0,1.065931109938523,False,False
04004b,11879.58,11879.58,11879.579999999998,256.93,270.87,267.65307692307687,6.559800000000003,3.591799999999999,423.0,2.8672150518091057,False,False
040066,9753.6,9753.6,9753.6,266.45,266.95,266.6861111111112,0.0022000000000019,0.0103000000000008,1701.0,1.1536229346689277,False,False
040087,11574.78,11582.4,11579.710588235292,258.56,258.91,258.8894117647059,0.0199999999999995,0.0750999999999919,2632.0,1.0014150157455406,False,False
040123,4838.7,4846.32,4842.396268656717,174.25,175.78,175.3,0.0168000000000034,0.2237999999999971,3592.0,1.185299981366194,False,False
040127,3322.32,3322.32,3322.3200000000006,158.69,158.69,158.69,0.0,0.0,192.0,1.5126444468408324,False,False
040131,457.2,457.2,457.19999999999993,84.82,84.82,84.81999999999996,0.0,0.0,233.0,2.722903124737643,False,False
040132,11277.6,11277.6,11277.600000000008,255.47,256.61,255.84067796610168,0.1226999999999947,0.1138000000000012,3592.0,1.185299981366194,False,False
040141,11269.98,11269.98,11269.98,259.77,259.77,259.77,0.020399999999995,0.0118999999999971,52.0,1.5825242427603956,False,False
040173,10317.48,10439.4,10390.0224,283.93,285.05,284.4544,0.1002000000000009,0.1623000000000019,2867.0,1.5163106422572306,False,True
040188,10668.0,10668.0,10668.0,269.79,269.79,269.79,0.0007000000000019,0.0028999999999999,439.0,1.2799400691058787,False,False
040199,11574.78,11582.4,11579.01333333333,265.22,269.45,267.1562962962963,0.0265000000000021,0.0887000000000028,3206.0,1.1632203915778716,False,False
040203,8801.1,8961.12,8903.5128,266.66,268.48,267.8007999999999,0.1022999999999996,0.1325999999999965,2867.0,1.1763760517705988,False,True
040233,10058.4,10058.4,10058.399999999998,239.84,244.55,241.2171428571428,7.184099999999997,0.9540000000000006,3592.0,3.172275302176799,True,False
04c0fb,1310.64,1318.26,1313.1799999999998,95.96,97.11,96.34333333333336,0.0011999999999998,0.0006000000000057,368.0,2.465467544441327,False,False
04c11b,10668.0,10668.0,10668.0,263.38,263.38,263.38000000000005,0.0,0.0,233.0,1.4410055465550529,False,False
04c159,7063.74,7406.64,7293.630483870968,188.51,215.19,207.38241935483876,0.1193999999999988,0.1313999999999993,3592.0,1.185299981366194,False,True
060041,7894.32,12192.0,9683.634545454546,243.5,250.34,244.58681818181813,2.209399999999995,5.6163,2884.0,1.0936988174360827,False,True
060047,5905.5,5905.5,5905.5,172.25,172.25,172.25,0.0,0.0,127.0,1.5238838990289,False,False
06a064,10972.8,10972.8,10972.799999999996,256.36,258.14,257.4222727272727,0.0679999999999996,0.0815999999999945,2884.0,0.9645287383783682,False,True
06a072,9144.0,10058.4,9292.281081081082,242.94,265.42,261.7745945945946,2.2558000000000007,8.847100000000001,2956.0,1.9088688842574633,False,False
06a079,10668.0,10668.0,10668.0,242.65,243.74,243.12643678160933,0.0421999999999997,0.0430999999999954,3306.0,0.9616848039367577,False,True
06a080,9753.6,9753.6,9753.600000000002,248.75,249.26,248.96371134020623,0.0144999999999981,0.0982000000000056,2850.0,0.818300938920311,False,False
06a081,12496.8,12496.8,12496.8,229.1,237.4,230.04318181818175,0.331000000000003,7.595200000000005,3592.0,1.5929993142891326,False,False
06a095,5669.28,7200.9,6996.683999999998,218.95,227.9,222.42666666666668,0.1988999999999983,0.1522999999999967,2762.0,0.6067425347201728,False,False
06a097,4160.52,4160.52,4160.520000000002,168.56,169.05,168.69066666666666,0.0120000000000004,0.0377000000000009,338.0,1.3589090653309592,False,True
06a09b,9144.0,9197.34,9152.015844155843,240.38,241.65,240.61454545454555,0.1307999999999971,0.1711000000000027,3592.0,1.185299981366194,False,False
06a0a5,12184.38,12192.0,12189.5616,244.93,245.95,245.7916,0.0227000000000003,0.1599000000000003,2867.0,1.1480255219463116,False,True
06a0a9,9913.62,12496.8,12140.499310344823,265.5,265.5,265.5,1.921199999999999,12.491500000000002,2688.0,2.8283952528113314,False,False
06a0af,12184.38,12192.0,12187.645714285713,262.98,263.49,263.2714285714286,0.000399999999999,0.014400000000009,283.0,1.4019119840673893,False,False
06a0b3,11574.78,11582.4,11578.643661971832,260.54,261.25,260.87309859154936,0.0115000000000016,0.0088000000000008,2105.0,1.0383738202423765,False,False
06a0b5,12192.0,12192.0,12192.0,271.24,271.24,271.23999999999995,0.0019999999999988,0.0095000000000027,634.0,1.246577272143469,False,False
06a0ba,11269.98,11277.6,11275.654468085102,271.91,271.91,271.91,0.0089999999999932,0.0573000000000014,3169.0,1.2602533647376266,False,False
06a0dd,1203.96,1226.82,1209.5479999999998,111.08,111.08,111.07999999999998,0.0045000000000001,0.0011999999999989,1225.0,2.172841421028835,False,False
06a0df,11277.6,11277.6,11277.6,248.13,248.13,248.13,0.0,0.0,17.0,1.6098897365017601,False,False
06a0e4,11887.2,11887.2,11887.199999999992,288.74,288.74,288.73999999999995,0.0011000000000009,0.0119000000000006,2018.0,1.6037886458714328,False,False
06a0e9,10264.14,10264.14,10264.14,269.19,269.19,269.19,0.0,0.0,233.0,1.4410055465550529,False,False
06a0f4,12192.0,12192.0,12192.0,262.0,262.48,262.128,0.0136000000000002,0.0437000000000011,338.0,1.3589090653309592,False,True
06a0f5,11582.4,11582.4,11582.399999999998,261.78,262.23,262.01181818181817,0.0251000000000001,0.0460999999999955,2158.0,1.0615197382100905,False,False
06a0f8,9563.1,9563.1,9563.100000000002,267.99,267.99,267.98999999999995,0.0008999999999979,0.0054999999999978,1202.0,1.1802380170225613,False,False
06a0fb,11582.4,11582.4,11582.399999999998,233.48,233.48,233.48,0.0313000000000016,0.1015000000000014,374.0,1.3307617003398413,False,True
06a102,12496.8,12496.8,12496.799999999996,250.32,250.32,250.32,0.0109999999999992,0.0063999999999992,1383.0,1.232172294254295,False,False
06a107,11887.2,11887.2,11887.200000000004,266.8,266.8,266.80000000000007,0.0014000000000038,0.0128000000000003,1243.0,1.155947643609062,False,False
06a10d,11887.2,11894.82,11889.27818181818,289.16,289.67,289.3945454545455,0.0082000000000022,0.0669000000000004,1217.0,1.6171492790706103,False,False
06a10e,11887.2,11887.2,11887.200000000004,268.4,285.36,284.3559090909091,3.1251999999999995,8.2849,2884.0,1.767018998295169,False,True
06a10f,12192.0,12192.0,12192.0,272.4,273.09,272.8678409090909,0.0548000000000001,0.1155000000000114,3169.0,1.2798048885632947,False,False
06a11f,4815.84,5143.5,5020.235294117647,185.37,187.69,186.71882352941176,0.0153999999999996,0.0557000000000016,2884.0,0.9844737409210008,False,True
06a121,11582.4,11582.4,11582.4,267.9,268.81,267.97000000000014,0.0738000000000003,0.1423000000000058,3592.0,1.185299981366194,False,False
06a12e,6781.8,6781.8,6781.8,232.22,232.22,232.21999999999997,0.0,0.0,233.0,1.4410055465550529,False,False
06a138,10058.4,10058.4,10058.399999999998,254.99,255.43,255.32000000000008,0.0319000000000002,0.0537999999999954,742.0,1.0430330804306365,False,True
06a147,11894.82,11894.82,11894.820000000003,280.71,280.71,280.71,0.0018000000000029,0.006300000000003,286.0,1.4398796555265447,False,False
06a14b,11582.4,11582.4,11582.399999999994,258.41,260.83,259.2480851063829,0.2259999999999991,0.1732999999999975,3592.0,1.185299981366194,False,False
06a19d,4968.24,5417.82,5184.024545454548,179.3,194.06,182.5663636363637,0.0177000000000013,0.0831999999999979,618.0,1.1399851154000424,False,True
06a1c0,10363.2,10363.2,10363.2,270.24,270.24,270.2399999999999,0.0,0.0,268.0,1.4136400528136883,False,False
06a1e6,8534.4,8542.02,8541.217894736841,198.89,198.93,198.9257894736842,0.0006000000000021,0.0023000000000052,1987.0,0.337896583961826,False,False
06a1ec,10355.58,10363.2,10362.237473684208,266.48,268.26,267.58284210526307,0.0108999999999994,0.1817999999999955,3592.0,1.185299981366194,False,False
06a2af,10058.4,10058.4,10058.4,250.2,250.2,250.2,0.0030000000000001,0.0144000000000001,2122.0,0.8453667300922356,False,False
06a2b2,10363.2,10363.2,10363.2,262.64,262.89,262.7471428571429,0.0205000000000001,0.038800000000009,476.0,1.2510108328650074,False,True
06a2b4,10058.4,10058.4,10058.4,230.33,232.08,231.3264,0.0291999999999958,0.1946000000000003,2867.0,0.6184433252950704,False,True
06a2c5,10363.2,10363.2,10363.2,265.02,265.02,265.02,0.0,0.0,286.0,1.3995663703181294,False,False
06a2c7,10668.0,10668.0,10668.0,272.93,273.95,273.4863636363636,0.0168999999999996,0.1322000000000009,2884.0,1.2924302230256404,False,True
06a2df,9448.8,10972.8,9753.6,232.63,277.99,249.1724,1.3352999999999966,20.4183,2867.0,4.828423136208544,True,True
06a2e1,10363.2,10363.2,10363.2,262.35,262.53,262.40625,0.0240000000000009,0.0718999999999994,2706.0,1.0721593940500895,False,True
06a376,11277.6,11277.6,11277.6,238.54,238.54,238.54,0.0,0.0,17.0,1.6098897365017601,False,False
06a381,2217.42,2247.9,2220.190909090909,100.8,102.84,100.98545454545454,0.0082999999999984,0.0062000000000068,300.0,2.345442656312939,False,False
06a387,10972.8,10972.8,10972.8,247.0,248.15,247.6430555555556,0.0405000000000015,0.0767000000000024,2482.0,0.8217002342153512,False,False
06a388,4145.28,4290.06,4211.611475409836,189.23,191.78,190.34557377049185,0.0261999999999993,0.0161999999999977,1678.0,1.2319846993436834,False,False
06e010,10058.4,10058.4,10058.399999999998,226.94,226.94,226.93999999999997,0.0084000000000017,0.0053,352.0,1.3479628678344133,False,False
06e028,10668.0,10668.0,10668.0,224.63,224.63,224.63,0.0,0.0,245.0,1.4316230915580137,False,False
090062,11574.78,11582.4,11580.721016949152,207.87,208.27,208.01330508474567,0.0945,0.1318000000000019,3592.0,1.185299981366194,False,False
0a0019,10668.0,10668.0,10668.0,196.22,196.22,196.22,0.0,0.0,233.0,1.4410055465550529,False,False
0a0022,6202.68,6713.22,6619.875,213.77,221.99,218.0254166666667,0.1407999999999987,0.0085,2762.0,0.5363468440709767,False,False
0a0024,10652.76,10660.38,10656.570000000002,189.47,189.58,189.48,0.0572000000000016,0.0158000000000004,2884.0,0.7355011016071733,False,True
0a008b,655.32,906.78,717.3685714285714,85.04,86.55,85.39857142857144,0.0009000000000014,0.0248000000000003,2354.0,2.686665244028723,False,False
0a0091,9448.8,9448.8,9448.8,238.25,239.69,239.54599999999996,0.0934999999999988,0.1441999999999998,2867.0,0.6223072787098205,False,True
0a009a,10622.28,11163.3,10942.9296,235.24,240.99,237.2572,0.1445000000000007,0.0989000000000004,2867.0,0.7718681502432589,False,True
0a009c,10629.9,10690.86,10660.017142857145,224.1,228.38,225.9290476190476,0.0511999999999943,0.0099,2706.0,0.729344020706589,False,True
0a806f,9144.0,9144.0,9144.0,240.22,240.56,240.2461538461538,0.0245999999999995,0.0326000000000021,2776.0,0.6590794225778839,False,False
0aca89,4053.84,4152.9,4103.768059701494,157.94,158.97,158.56134328358212,0.0349000000000003,0.0263999999999953,1343.0,1.2717632462330433,False,False
0aca8e,5745.48,6423.66,5877.966399999999,198.68,203.41,201.7748,0.1710999999999991,0.0575000000000045,3592.0,1.185299981366194,False,False
0acaa7,10668.0,10668.0,10668.0,226.32,227.43,226.8866292134831,0.1120000000000018,0.0409000000000077,3206.0,0.8834976789614303,False,False
0acac0,8839.2,8839.2,8839.199999999999,220.45,220.45,220.45,0.0,0.0,299.0,1.3894020440713368,False,False
0acac1,2438.4,2438.4,2438.4,3.34,3.34,3.34,0.0,0.0,322.0,4.429644465872207,True,False
0c206c,4419.6,4922.52,4826.781538461539,184.86,190.87,189.572564102564,0.0668000000000006,0.0330999999999903,3592.0,1.185299981366194,False,False
0c2075,9738.36,9738.36,9738.36,225.1,225.1,225.1,0.0,0.0,17.0,1.6098897365017601,False,False
0c2093,11590.02,11590.02,11590.02,220.61,220.61,220.61000000000007,0.0,0.0,233.0,1.4410055465550529,False,False
0c20a6,10668.0,10668.0,10668.0,239.3,240.61,239.9558955223881,0.2588000000000008,0.109499999999997,3592.0,1.185299981366194,False,False
0c20ac,10668.0,10668.0,10668.0,227.78,227.78,227.78,0.0,0.0,127.0,1.5238838990289,False,False
0c20ad,11277.6,11277.6,11277.600000000002,237.24,237.44,237.28800000000007,0.0725999999999995,0.1762999999999976,3592.0,1.185299981366194,False,True
0c20b6,10668.0,10668.0,10668.0,235.58,236.74,236.0170434782609,0.1438000000000006,0.033699999999996,3592.0,1.185299981366194,False,False
0c20bb,5158.74,5516.88,5292.2424,200.78,205.52,201.938,0.1048000000000008,0.0314000000000049,2867.0,0.8761876966110772,False,True
0c20e0,9159.24,9753.6,9565.43008264463,223.4,224.63,223.8212396694215,0.155700000000003,0.3087000000000017,3592.0,1.185299981366194,False,False
0c216d,10363.2,10363.2,10363.200000000004,231.08,231.08,231.08,0.0099000000000017,0.0027999999999934,894.0,0.9241886504681389,False,False
0c2179,10668.0,10668.0,10668.0,249.85,250.14,250.05881188118803,0.159399999999998,0.2501999999999995,3592.0,1.185299981366194,False,False
0c218d,10058.4,10058.4,10058.399999999998,236.05,237.19,236.52793814432988,0.0568999999999988,0.0858999999999952,3151.0,0.8404947602250002,False,False
0c2194,10058.4,10058.4,10058.4,238.81,239.07,238.9625,0.0209000000000001,0.0053999999999945,1124.0,0.744358263024886,False,False
0c4354,10668.0,10668.0,10668.0,243.6,244.63,243.94625,0.0071999999999974,0.0944000000000073,2762.0,0.7396058222075627,False,True
0c605c,4998.72,5471.16,5276.503636363636,193.13,197.09,194.9963636363636,0.061799999999998,0.0677999999999912,2884.0,0.8894472122408639,False,True
0c605f,11277.6,11277.6,11277.6,246.99,246.99,246.99,0.0,0.0,226.0,1.4464786453033258,False,False
0d0380,2087.88,2697.48,2535.7328,139.01,144.96,144.30226666666664,0.0710000000000015,0.0857000000000027,2730.0,1.6938578271145823,False,False
0d04df,8755.38,8755.38,8755.38,243.41,243.41,243.41,0.0,0.0015000000000071,52.0,1.5825242427603956,False,False
0d0648,11582.4,11582.4,11582.399999999994,239.57,240.56,240.07830188679247,0.1325000000000002,0.2331999999999965,3592.0,1.185299981366194,False,True
0d06a7,7002.78,7315.2,7189.893333333333,186.6,195.93,192.65488888888888,0.0161999999999977,0.060699999999997,2782.0,0.5519842690660421,False,False
0d06d3,7749.54,7749.54,7749.539999999998,238.59,238.59,238.59000000000003,0.0,0.0,233.0,1.4410055465550529,False,False
0d071b,9738.36,9761.22,9744.323478260869,230.38,231.42,231.14869565217396,0.0109999999999992,0.0148999999999972,604.0,1.1509313128965883,False,False
0d07a8,8069.58,8656.32,8204.98153846154,227.86,230.86,228.55230769230772,0.0878999999999976,0.1808000000000049,986.0,0.8522564954908377,False,False
0d0805,10972.8,11277.6,11057.466666666664,229.87,237.9,235.765,3.977499999999999,7.906300000000002,2867.0,1.6714936215158653,False,False
0d085d,10523.22,10896.6,10757.262857142856,244.82,247.01,245.2,0.0136000000000038,0.1637,2884.0,0.7449433118129558,False,True
0d0866,11574.78,11574.78,11574.78,231.37,231.37,231.37,0.002600000000001,0.004499999999993,1107.0,0.9838366979307344,False,False
0d08e6,11277.6,11277.6,11277.600000000002,235.04,235.47,235.1475,0.0464999999999982,0.0698000000000007,3206.0,0.9037946462231403,False,False
0d08ef,11582.4,11582.4,11582.399999999996,224.45,224.71,224.67750000000004,0.0455000000000005,0.0294999999999987,2956.0,0.9858890582309289,False,False
0d0947,9677.4,9677.4,9677.399999999998,234.84,234.84,234.84000000000003,0.0,0.0,295.0,1.3925295290703499,False,False
0d0963,11277.6,11277.6,11277.6,245.3,245.58,245.405,0.0064000000000028,0.0045999999999963,318.0,1.3745464903260247,False,False
0d0984,2682.24,2735.58,2685.8976,149.68,155.36,154.58880000000002,0.0760000000000005,0.0322000000000031,2867.0,1.6828082307564267,False,True
0d0997,11292.84,11292.84,11292.84,227.94,228.28,228.11,0.0043999999999968,0.0045999999999963,178.0,1.4840084652914831,False,False
0d09ce,11582.4,11582.4,11582.4,224.87,224.87,224.87,0.0,0.0,17.0,1.6098897365017601,False,False
0d09e5,3855.72,3886.2,3874.302105263158,169.35,172.42,171.3601754385965,0.0001999999999995,0.0108999999999999,2018.0,1.3491104207401314,False,False
0d09ec,11574.78,11582.4,11579.62909090909,264.04,264.52,264.3818181818182,2.229999999999997,7.739199999999997,2884.0,1.6293322626679465,False,True
0d0a04,3192.78,3345.18,3233.121176470588,108.05,124.5,114.97176470588236,0.0456000000000003,0.0006999999999948,2762.0,1.9431822135397572,False,False
0d0a0d,10363.2,10363.2,10363.200000000004,235.09,235.48,235.1485,0.0228999999999999,0.0327999999999946,2776.0,0.6575114101997741,False,False
0d0a26,11277.6,11285.22,11280.4575,236.13,236.54,236.4670833333333,0.0999000000000016,0.0875000000000056,2762.0,0.9037946462231403,False,True
0d0a3a,10972.8,10972.8,10972.799999999996,223.8,223.84,223.8272727272728,0.0914000000000001,0.0070999999999941,2884.0,0.8217002342153512,False,True
0d0a92,2453.64,2461.26,2456.688000000001,84.17,84.43,84.27400000000003,0.0010000000000012,0.0018000000000029,1033.0,2.7310723579610405,False,False
0d0a9a,11574.78,11582.4,11577.666363636365,260.15,260.27,260.2390909090909,0.0041999999999973,0.0183999999999997,2350.0,1.0310940557202717,False,False
0d0ac1,4831.08,4831.08,4831.080000000001,190.71,190.71,190.71,0.0,0.0,91.0,1.5520312640200178,False,False
0d0aca,11269.98,11277.6,11276.560909090913,225.51,225.75,225.72818181818184,0.0453999999999972,0.0960000000000036,2884.0,0.9017422859229454,False,True
0d0af7,10660.38,10660.38,10660.38,235.33,235.33,235.33,0.0,0.0,302.0,1.3870564303220771,False,False
0d0b04,7185.66,7185.66,7185.660000000001,215.92,215.92,215.92,0.0,0.0,192.0,1.4730622677949372,False,False
0d0b4b,11574.78,11574.78,11574.78,246.7,246.7,246.7,0.0,0.0,250.0,1.4277137353092473,False,False
0d0b67,8092.44,8092.44,8092.44,222.12,222.12,222.12,0.0,0.0,17.0,1.6098897365017601,False,False
0d0ba2,5638.8,5661.66,5653.046086956521,204.5,210.78,207.53652173913045,0.0167999999999999,0.0118999999999971,2722.0,0.8341992304500865,False,False
0d0c9e,9144.0,9144.0,9144.0,240.76,241.89,241.53100000000003,0.0357999999999982,0.0542999999999977,742.0,1.0430330804306365,False,True
0d0cdd,10980.42,10980.42,10980.42,220.65,220.65,220.65,0.0,0.0,17.0,1.6098897365017601,False,False
0d0cec,10965.18,10972.8,10969.912421052635,239.4,241.98,241.10631578947363,1.1062000000000012,8.293199999999999,2886.0,1.7691131890697807,False,False
0d0d1c,6202.68,6256.02,6222.076363636364,217.73,218.07,217.94636363636363,0.005200000000002,0.0070999999999941,371.0,1.3331073140891012,False,False
0d0d6f,11582.4,11582.4,11582.4,233.25,233.75,233.55179487179495,0.0165000000000006,0.0786000000000086,2816.0,0.9858890582309289,False,False
0d0df1,10965.18,10972.8,10967.084999999995,246.42,246.42,246.42,0.0385999999999988,0.0585000000000093,742.0,1.0430330804306365,False,True
0d0ec4,7444.74,7444.74,7444.740000000001,213.51,213.51,213.51,0.0,0.0,192.0,1.4730622677949372,False,False
0d0ed6,11879.58,11887.2,11885.468181818183,6.94,255.48,243.81000000000003,0.0397000000000034,0.1156999999999897,2884.0,3.6953397254128992,True,True
0d0f07,3901.44,10789.92,9418.9296,147.49,257.84,235.79,6.6861,0.522199999999998,2867.0,2.92893074878402,False,True
0d0f13,6659.88,6781.8,6736.080000000004,217.78,219.05,218.50368421052627,0.0055000000000013,0.0374000000000052,2831.0,0.5902959603039526,False,False
0d0f5f,7726.68,8061.96,7867.425882352941,216.85,218.96,217.8123529411765,0.014800000000001,0.095799999999997,2884.0,0.6317351365408761,False,True
0d0fba,10363.2,10370.82,10365.74,238.14,239.29,238.38666666666663,0.041800000000002,0.0777000000000072,374.0,1.3307617003398413,False,True
0d0fed,5433.06,5570.22,5447.127692307691,195.04,195.04,195.04,0.0069000000000016,0.0182999999999964,286.0,1.3995663703181294,False,True
0d0ff3,11277.6,11277.6,11277.6,237.72,237.72,237.72,0.0,0.0,17.0,1.6098897365017601,False,False
0d0ffd,3413.76,3909.06,3733.527857142857,178.04,180.07,179.2394642857143,0.0092999999999996,0.0639000000000038,2134.0,1.3424806629252384,False,False
151d88,10058.4,10058.4,10058.4,27.01,27.01,27.01,0.0,0.0,245.0,3.9338348494675053,True,False
151d8d,10972.8,10972.8,10972.8,210.35,210.35,210.35,0.0,0.0,163.0,1.4957365340377822,False,False
151da2,10058.4,10058.4,10058.4,228.23,228.6,228.3647272727273,0.0112000000000023,0.0532000000000039,1254.0,0.6427150005569603,False,False
151de6,10363.2,10363.2,10363.2,234.2,234.7,234.3438356164384,0.059199999999997,0.0211000000000005,2430.0,0.6575114101997741,False,False
151df0,11269.98,11277.6,11273.155,234.86,235.42,235.33416666666665,0.1011000000000024,0.1137999999999976,2762.0,0.9017422859229454,False,True
151dfb,9753.6,9753.6,9753.600000000002,244.39,244.39,244.39,0.0,0.0,180.0,1.4824447227919766,False,False
151e2c,10660.38,10660.38,10660.38,245.24,245.24,245.24,0.0,0.0,127.0,1.5238838990289,False,False
151e2e,9090.66,9357.36,9196.614285714284,236.48,239.54,238.76285714285711,0.0106000000000037,0.1488000000000084,2706.0,0.5892683474171947,False,True
151e38,10972.8,10972.8,10972.8,267.93,268.5,268.220303030303,0.1173999999999999,0.0050999999999987,3206.0,1.184938980555605,False,False
151e8f,7147.56,7757.16,7405.65038961039,225.67,229.72,227.0303896103896,0.0670000000000001,0.2391000000000005,3592.0,1.185299981366194,False,False
151ede,10058.4,10066.02,10065.0675,241.64,241.74,241.674375,0.0067000000000021,0.2077000000000026,2867.0,0.6855852318634928,False,True
151fc1,11277.6,11277.6,11277.599999999997,241.43,241.43,241.4300000000001,0.0046999999999997,0.0250000000000056,2721.0,0.9037946462231403,False,False
151fc5,2346.96,2567.94,2473.7290909090907,113.44,114.95,113.98045454545452,0.0414999999999992,0.0150000000000005,2884.0,2.0917774913504994,False,True
151fd3,10668.0,10668.0,10668.0,247.75,248.43,247.958125,0.0058999999999969,0.1221000000000032,2746.0,0.7996348760431214,False,False
151fe7,10668.0,10668.0,10668.0,231.02,231.48,231.2063636363636,0.0405000000000015,0.1659000000000006,2884.0,0.7396058222075627,False,True
151fe9,10050.78,10058.4,10056.695526315789,239.96,240.96,240.5706578947368,0.0546000000000006,0.2700000000000031,2325.0,0.6542262462298147,False,False
152034,807.72,1005.84,924.7094117647058,27.4,30.14,28.068235294117645,0.0043999999999968,0.0232999999999989,2884.0,3.868271516161771,True,False
152043,10058.4,10058.4,10058.399999999998,255.22,255.69,255.42538461538464,0.0155000000000029,0.0465000000000017,286.0,1.3995663703181294,False,True
152052,1432.56,1432.56,1432.56,96.8,96.8,96.8,0.0,0.0,0.0,2.4719610375163357,False,False
152065,11582.4,11590.02,11584.304999999998,225.28,225.78,225.5925,0.0362999999999971,0.257799999999996,2762.0,0.9858890582309289,False,True
