icao24,min_altitude,max_altitude,mean_altitude,min_velocity,max_velocity,mean_velocity,latitude_range,longitude_range,duration
a8d600,45.72,45.72,45.71999999999999,70.49,70.49,70.49,0.0,0.0,109.0
a8d76b,9906.0,9906.0,9906.0,257.97,257.97,257.9700000000001,0.0,0.0,1033.0
a8de10,1036.32,1135.38,1110.8943999999997,91.57,92.78,92.56133333333331,0.00460000000000349,0.0642999999999887,2782.0
a8de56,281.94,541.02,341.75700000000006,84.37,97.62,86.295,0.0010999999999974364,0.02389999999999759,2776.0
a8de7d,7124.7,7170.42,7150.249411764707,188.4,188.89,188.52970588235289,0.010600000000003718,0.003999999999990678,1805.0
a8dee0,10972.8,10972.8,10972.8,236.85,236.94,236.90176470588239,0.010800000000003251,0.17620000000000857,2884.0
a8def1,9753.6,9753.6,9753.6,229.29,229.87,229.820625,0.04700000000000415,0.08429999999999893,2884.0
a8df06,11277.6,11277.6,11277.600000000002,248.36,248.36,248.36000000000007,0.0,0.0,262.0
a8df4b,6858.0,6926.58,6894.146153846153,186.01,188.98,187.75487179487178,0.013400000000000745,0.011600000000001387,2617.0
a8e1cc,3200.4,3200.4,3200.4,165.91,165.91,165.91000000000003,0.0,0.0,180.0
a8e1f6,11277.6,11277.6,11277.600000000002,237.11,237.11,237.11000000000007,0.042899999999999494,0.022500000000007958,2354.0
a8e247,10058.4,10058.4,10058.4,244.96,244.96,244.96,0.0,0.0,17.0
a8e262,7117.08,7360.92,7229.734772727272,165.22,167.48,166.16829545454544,0.011699999999997601,0.05880000000000507,2379.0
a8e279,11887.2,11887.2,11887.2,250.01,250.93,250.72483870967733,0.49329999999999785,8.996799999999993,3592.0
a8e6f2,6850.38,7094.22,6963.435918367347,227.9,232.43,229.10734693877552,0.08289999999999864,0.036100000000004684,3169.0
a8e9fd,10668.0,10668.0,10668.0,247.04,247.54,247.11190476190473,0.0020999999999986585,0.0853000000000037,2793.0
a8f0bd,10668.0,10668.0,10668.0,247.77,247.98,247.966,0.014099999999999113,0.04009999999999536,338.0
a8f3c5,7048.5,7056.12,7048.97625,216.73,216.73,216.73,0.0007999999999981355,0.00730000000000075,368.0
a8f6ef,7566.66,7658.1,7613.570625,218.27,221.17,219.75,0.02179999999999893,0.032400000000009754,2325.0
a8f9a3,586.74,586.74,586.74,68.91,69.82,69.37121951219511,0.0015000000000000568,0.0024999999999977263,1701.0
a8f9c6,3268.98,7520.94,5722.499999999998,163.62,223.44,199.59173228346458,6.941900000000004,3.3593999999999937,3592.0
a8fc09,5753.1,10363.2,8810.592711864403,197.64,215.23,209.03313559322038,1.1910999999999987,10.82050000000001,3592.0
a8fc2e,10363.2,10363.2,10363.199999999995,223.91,224.74,224.36058823529413,0.01729999999999876,0.06960000000000832,3306.0
a8fc73,9753.6,9753.6,9753.600000000006,243.92,244.35,244.1641525423728,0.05010000000000048,0.09709999999999752,3009.0
a8fd3c,2232.66,10652.76,8670.423684210524,125.05,237.99,221.31105263157895,6.301000000000002,4.320799999999991,3382.0
a8fd5a,11132.82,11163.3,11142.725999999999,225.85,226.88,226.18300000000005,0.035700000000005616,0.00030000000000995897,2776.0
a8fe5d,10652.76,10675.62,10668.42672,231.89,237.19,236.25608,0.16870000000000118,0.20450000000001012,3592.0
a9046d,4518.66,4518.66,4518.66,196.02,196.02,196.02,0.0,0.0,52.0
a90f92,10835.64,10835.64,10835.64,230.83,230.83,230.83,0.0009999999999976694,0.0002000000000066393,2406.0
a91536,9753.6,9753.6,9753.6,229.68,230.08,229.87130434782608,0.03170000000000073,0.10200000000000387,3254.0
a91700,3208.02,4305.3,3931.428387096775,168.51,186.37,179.18088709677426,0.18939999999999912,0.054000000000002046,3592.0
a9178d,10668.0,10668.0,10668.0,252.74,252.74,252.73999999999995,0.0,0.0,192.0
a91ab7,10965.18,10980.42,10977.577619047617,232.22,234.59,233.7426984126983,0.11600000000000321,0.21690000000000964,3592.0
a91b2b,2987.04,2987.04,2987.0400000000004,140.96,140.96,140.96,0.0,0.0,91.0
a91d8e,7886.7,7909.56,7890.675652173916,243.14,243.14,243.1400000000001,0.002899999999996794,0.008600000000001273,386.0
a91e6e,10972.8,10972.8,10972.799999999997,232.78,232.78,232.77999999999997,0.029400000000002535,0.09629999999999939,2865.0
a92145,342.9,396.24,386.23875,90.03,91.07,90.225,0.0,0.004099999999993997,352.0
a92362,2057.4,2171.7,2122.0099159663855,158.96,161.54,160.4593277310925,0.00019999999999953388,0.14160000000001105,3592.0
a92365,9014.46,9052.56,9037.32,251.95,251.95,251.95000000000005,0.0022999999999981924,0.02049999999999841,585.0
a92384,5913.12,5928.36,5923.026,212.82,213.55,213.47700000000003,0.0033999999999991815,0.0043999999999897454,1225.0
a923a8,10668.0,10668.0,10668.0,258.54,258.54,258.54,0.011099999999999,0.0929000000000002,3009.0
a923cf,10363.2,10363.2,10363.199999999997,219.75,220.02,219.79835820895525,0.008699999999997488,0.1167999999999978,1917.0
a923ee,8481.06,8785.86,8672.576000000001,245.6,247.3,246.51266666666666,0.021800000000002484,0.14870000000000516,2867.0
a92478,7924.8,8534.4,8368.145454545453,168.77,226.67,208.4654545454545,7.458300000000001,6.343900000000005,2884.0
a9249c,10058.4,10058.4,10058.399999999998,243.72,243.95,243.82514285714288,0.022599999999997067,0.22419999999999618,3592.0
a924d9,960.12,960.12,960.12,102.17,102.17,102.17,0.0,0.0,17.0
a92650,11269.98,11269.98,11269.980000000001,227.91,227.91,227.91,0.008699999999997488,0.008699999999990382,2721.0
a92ae9,4480.56,4480.56,4480.56,182.81,182.81,182.81,0.0,0.0,74.0
a92b0c,38.1,10058.4,2788.92,86.48,240.53,163.42272727272731,1.8463999999999992,0.8666999999999945,2884.0
a92d6d,4754.88,4937.76,4851.537297297297,214.95,218.97,216.90729729729736,0.03979999999999961,0.04069999999998686,3009.0
a92dfc,10668.0,10668.0,10668.0,254.9,255.63,255.4217391304348,0.09259999999999735,0.13510000000000844,1360.0
a93257,2270.76,10980.42,10623.499199999998,141.16,231.77,154.79000000000002,2.950400000000002,1.4328000000000003,2867.0
a9327a,10363.2,11887.2,11094.720000000003,234.76,236.3,236.09560000000002,4.135900000000003,16.88390000000001,2867.0
a93631,3657.6,4206.24,3979.545,188.36,198.11,196.62208333333334,0.10260000000000247,0.009799999999998477,2762.0
a939e8,632.46,739.14,653.5615384615384,105.46,115.58,107.54307692307692,0.011899999999997135,0.007000000000005002,2776.0
a94156,11277.6,11277.6,11277.600000000002,227.54,229.84,228.69277108433744,0.07249999999999801,0.04240000000000066,3151.0
a945ed,1607.82,1828.8,1710.430227272727,118.61,121.69,120.40124999999998,0.030000000000001137,0.0024999999999977263,2430.0
a948c4,10683.24,10683.24,10683.240000000002,275.89,277.66,276.4326262626263,0.15509999999999735,0.3615000000000066,3592.0
a949a4,5798.82,5981.7,5895.148301886793,188.91,193.79,191.78150943396224,0.012599999999999056,0.039699999999996294,1713.0
a94ae3,9753.6,10058.4,9919.854545454546,233.55,253.97,243.17772727272725,4.542200000000001,15.212100000000007,2884.0
a94ae5,9144.0,9144.0,9144.0,205.38,206.1,205.95695652173907,0.1384000000000043,0.13460000000000605,3592.0
a94b05,4914.9,7200.9,5221.431818181817,221.6,233.32,224.23227272727271,0.7195999999999998,2.057699999999997,2884.0
a94b08,6637.02,6911.34,6718.909600000001,227.51,231.52,228.93173333333326,0.03359999999999985,0.04039999999999111,2193.0
a94b29,9144.0,9144.0,9144.0,228.9,228.93,228.91025641025652,0.13940000000000197,0.010499999999993292,3592.0
a94b2e,10668.0,10668.0,10668.0,261.48,265.64,264.0668,0.019899999999999807,0.1453999999999951,2867.0
a94b48,7757.16,7886.7,7811.4525,229.2,230.63,229.73624999999998,0.008099999999998886,0.05480000000000018,1217.0
a94b72,3192.78,3192.78,3192.78,152.06,152.06,152.05999999999997,0.0,0.0,233.0
a94bfc,9753.6,10538.46,10124.901818181817,224.65,232.84,230.34227272727276,0.2910000000000039,15.355499999999992,2884.0
a94bff,4739.64,5067.3,4923.769180327866,187.38,196.03,192.36836065573772,0.020400000000002194,0.21130000000000848,3592.0
a954ca,373.38,1752.6,668.5084615384616,82.45,146.45,109.09673076923076,0.07439999999999714,0.08899999999999864,3592.0
a95745,2476.5,2811.78,2600.597142857143,144.75,149.31,147.56904761904767,0.02990000000000137,0.0169000000000068,2706.0
a95881,9448.8,9448.8,9448.800000000001,259.55,260.72,259.7533628318584,0.10309999999999775,0.26959999999999695,3592.0
a958d2,3489.96,8427.72,7450.2264000000005,177.21,208.46,202.5844,0.6126000000000005,1.693399999999997,2867.0
a95a1c,2887.98,2910.84,2898.4073684210516,130.9,132.39,131.5263157894736,0.0013999999999967372,0.0069000000000016826,1701.0
a95a2b,11887.2,11887.2,11887.200000000003,220.43,220.43,220.43,0.008099999999998886,0.00359999999999161,1348.0
a95c89,10660.38,10675.62,10663.20222222222,252.66,253.27,253.1570370370371,0.03289999999999793,0.18019999999999925,812.0
a95ca4,12192.0,12192.0,12192.0,223.3,223.73,223.58666666666667,0.07050000000000267,0.12399999999999523,374.0
a95d32,10363.2,10370.82,10366.260491803281,232.22,233.89,232.58704918032785,0.2640000000000029,0.18080000000000496,3592.0
a95d96,5806.44,11254.74,9141.948461538463,221.44,277.56,255.8320512820514,1.6367000000000047,11.627799999999993,3169.0
a95dd3,807.72,1173.48,1018.0544117647058,100.18,101.3,100.89264705882354,0.07019999999999982,0.02960000000000207,3592.0
a95de2,1981.2,5707.38,2868.535862068966,87.27,200.71,116.7485344827586,5.364000000000004,1.8948000000000036,3592.0
a95fbe,11277.6,11277.6,11277.600000000004,247.28,248.1,247.47074468085106,0.03519999999999612,0.12539999999999907,3169.0
a9607d,2087.88,2103.12,2092.204864864865,145.52,146.67,146.2954054054054,0.004799999999999471,0.012299999999996203,2477.0
a96109,9151.62,10302.24,9830.24082644628,248.91,254.4,252.76016528925618,0.19769999999999754,0.3453000000000088,3592.0
a9614d,845.82,1249.68,1061.6045454545454,109.43,119.59,115.72227272727272,0.007500000000000284,0.0782999999999987,2884.0
a96199,487.68,7315.2,1109.0563636363636,89.29,219.6,104.28590909090909,3.465299999999999,3.3973000000000013,2884.0
a967ae,2072.64,11887.2,5747.541147540983,136.72,245.97,176.58729508196723,5.578800000000001,3.3131000000000057,3592.0
a96857,8740.14,8808.72,8773.503243243245,226.6,227.23,226.94054054054058,0.022399999999997533,0.007699999999999818,990.0
a968df,11887.2,11887.2,11887.200000000003,255.17,255.17,255.16999999999996,0.00010000000000331966,0.015399999999999636,1629.0
a96907,4632.96,4937.76,4867.421538461539,183.83,185.69,185.26076923076926,0.07459999999999667,0.08490000000000464,986.0
a96ae3,10058.4,10058.4,10058.4,127.2,264.05,139.2072,0.03130000000000166,0.24490000000000123,2867.0
a96c0e,11277.6,11277.6,11277.6,240.59,240.59,240.59,0.011499999999998067,0.0007999999999981355,336.0
a96c96,11277.6,11277.6,11277.600000000002,228.97,230.09,229.2099999999999,0.031500000000001194,0.1594999999999942,1165.0
a96e9a,10363.2,10363.2,10363.199999999999,191.42,191.51,191.45579545454547,0.012000000000000455,0.095799999999997,3254.0
a9704d,10972.8,11887.2,11038.114285714284,4.37,242.79,223.32000000000002,3.4510000000000005,10.689599999999999,2848.0
a97075,10668.0,10668.0,10668.0,234.24,234.24,234.24,0.0,0.0,17.0
a97251,2217.42,11285.22,9170.095890410961,151.82,243.11,221.8506849315069,1.302899999999994,8.323599999999999,3079.0
a97310,10972.8,11590.02,11528.36727272727,221.25,231.99,222.30590909090907,6.347799999999996,2.8847999999999985,2884.0
a9741d,8846.82,8846.82,8846.819999999998,260.55,261.01,260.91354838709674,0.013600000000003831,0.03279999999999461,1854.0
a9742c,3787.14,3810.0,3796.886511627908,164.66,164.67,164.66488372093022,0.007600000000000051,0.0002000000000066393,1155.0
a97626,6088.38,6667.5,6408.073636363636,214.94,216.47,216.0295454545454,0.07029999999999603,0.09869999999999379,2884.0
a97675,7010.4,7018.02,7014.972000000002,214.64,223.95,218.78546666666668,0.08810000000000429,0.009500000000002728,3206.0
a97733,9761.22,9761.22,9761.22,245.05,245.05,245.05000000000004,0.0,0.0,316.0
a97797,2103.12,2118.36,2107.870129870129,100.4,107.31,104.4614285714286,0.055999999999997385,0.06439999999999202,3592.0
a977d4,9753.6,10972.8,10190.480000000001,222.97,227.44,224.78591666666662,0.24730000000000274,7.942700000000002,3342.0
a97c18,10675.62,10675.62,10675.62,229.57,229.57,229.57,0.06320000000000192,0.1110000000000042,2884.0
a97c85,10972.8,10972.8,10972.799999999997,193.68,194.83,194.0633333333333,0.04450000000000642,0.14519999999998845,374.0
a97d43,11590.02,11597.64,11594.869090909091,238.78,241.08,239.59595959595964,0.08020000000000493,0.019599999999996953,3169.0
a97d63,1417.32,1417.32,1417.32,141.26,141.26,141.26,0.0,0.0,192.0
a97de4,1310.64,3055.62,2030.8509523809523,144.48,155.07,146.485873015873,0.08489999999999753,0.15449999999999875,3592.0
a98219,10972.8,10972.8,10972.800000000001,235.2,235.7,235.4727272727272,0.010899999999999466,0.05700000000000216,1217.0
a98408,10660.38,10660.38,10660.380000000001,244.29,244.29,244.29,0.0014000000000038426,0.01659999999999684,1805.0
a984b1,5654.04,5654.04,5654.04,213.61,213.61,213.61,0.0,0.0,0.0
a984d1,1661.16,1988.82,1723.1590909090917,138.63,139.38,138.94545454545457,0.029400000000002535,0.037900000000007594,618.0
a98515,3596.64,11277.6,7590.739200000002,239.23,239.8,239.6588,2.3049000000000035,11.545200000000008,2867.0
a98539,6705.6,11132.82,10711.641818181817,208.04,225.68,223.8686363636364,2.3277,44.286,2884.0
a9854e,3032.76,3680.46,3462.1694117647057,144.1,180.58,167.7827450980392,0.03889999999999816,0.23640000000000327,3592.0
a98cbc,7924.8,7932.42,7926.425600000002,246.64,247.8,247.21800000000007,0.12539999999999907,0.07500000000000284,3592.0
a98d7e,10972.8,10972.8,10972.8,231.15,233.08,231.59538461538466,0.03930000000000078,0.12120000000000175,986.0
a98f6a,7703.82,7703.82,7703.8200000000015,211.11,211.11,211.11000000000004,0.0,0.0,233.0
a99077,10355.58,10355.58,10355.579999999998,226.71,227.08,226.87105882352932,0.05069999999999908,0.06640000000000157,3289.0
a99293,6347.46,6347.46,6347.460000000002,274.06,274.75,274.52000000000004,0.0,0.0,338.0
a992e4,906.78,1112.52,997.5035897435897,105.19,131.73,121.23666666666665,0.018099999999996896,0.05089999999999861,3027.0
a9938d,8229.6,8229.6,8229.599999999999,243.72,247.35,245.1148571428571,0.11660000000000181,0.06319999999999482,3151.0
a993ad,1516.38,1516.38,1516.38,143.66,143.66,143.66,0.0,0.0,314.0
a9942e,10256.52,10363.2,10325.182826086952,233.53,238.8,234.86739130434782,0.07339999999999947,0.06199999999999761,3151.0
a9953b,9448.8,9448.8,9448.8,244.76,244.76,244.76,0.0,0.0,0.0
a9969b,3870.96,10668.0,8379.42939759036,165.94,233.55,217.88216867469882,4.565200000000001,6.53670000000001,3434.0
a99744,8801.1,9090.66,8883.738604651164,214.01,217.01,215.75713178294572,0.08849999999999625,0.2190000000000083,3592.0
a997cc,6941.82,7330.44,7185.660000000001,237.94,242.56,240.5631147540984,0.04360000000000497,0.21420000000000528,3592.0
a997e5,11582.4,11582.4,11582.400000000001,231.56,232.05,231.77222222222224,0.020400000000002194,0.013599999999996726,972.0
a999d2,10058.4,10668.0,10293.531428571428,269.41,279.84,273.502,4.329799999999999,9.060000000000002,2813.0
a99a3d,5135.88,5135.88,5135.88,224.42,224.42,224.42,0.0,0.0,35.0
a99a52,10020.3,10058.4,10048.487256637165,234.72,244.9,239.15415929203542,1.5925000000000011,7.419899999999998,3592.0
a99b5f,6492.24,6492.24,6492.240000000001,226.46,226.46,226.46,0.0,0.0,52.0
a99d87,10363.2,10363.2,10363.199999999999,238.96,238.96,238.96,0.005500000000001393,0.027000000000001023,423.0
a9a419,10363.2,11277.6,10862.656363636366,228.79,238.62,230.44727272727278,0.6602000000000032,3.277000000000001,2884.0
a9a7d0,6690.36,6690.36,6690.359999999999,196.52,196.52,196.52,0.0,0.0,192.0
a9ab87,10355.58,10363.2,10360.445783132527,231.17,231.17,231.16999999999996,0.055100000000003035,0.012500000000002842,2676.0
a9acb8,12496.8,12496.8,12496.800000000001,238.51,238.59,238.51907216494848,0.007899999999999352,0.061599999999998545,2782.0
a9aebe,8839.2,8839.2,8839.199999999997,265.12,265.47,265.3865789473684,0.0747999999999962,0.26890000000000214,2747.0
a9b06f,10363.2,10972.8,10738.338461538462,235.15,241.88,238.8393162393163,2.2668999999999997,6.954900000000009,3592.0
a9b402,2506.98,2514.6,2507.5055172413795,133.76,133.76,133.76000000000002,0.0011999999999972033,0.0,773.0
a9b4de,10325.1,10325.1,10325.1,252.09,252.09,252.09,0.0,0.0,127.0
a9b775,9448.8,9448.8,9448.799999999996,244.19,244.19,244.18999999999988,0.08259999999999934,0.06669999999999732,2884.0
a9bb70,9753.6,9761.22,9753.917500000001,253.01,256.31,255.8279166666667,0.10320000000000107,0.10600000000000875,2762.0
a9bf27,10972.8,10972.8,10972.799999999997,231.45,231.71,231.52280000000002,0.03059999999999974,0.15290000000000248,2867.0
a9bf4b,11887.2,11887.2,11887.199999999999,237.7,237.7,237.69999999999993,0.00019999999999953388,0.01659999999999684,934.0
a9c158,6187.44,6187.44,6187.4400000000005,180.03,180.03,180.03,0.0,0.0,109.0
a9c2de,8229.6,8229.6,8229.599999999999,224.17,227.37,225.95771428571433,0.03130000000000166,0.03520000000000323,2482.0
a9cb83,5798.82,5798.82,5798.82,244.74,244.74,244.73999999999995,0.0,0.0,192.0
a9ccde,10972.8,10972.8,10972.799999999997,201.58,202.89,202.07800000000003,0.04350000000000165,0.17430000000000234,2867.0
a9cecf,10363.2,10363.2,10363.199999999997,239.02,239.99,239.12409090909094,0.11760000000000304,0.24970000000000425,3592.0
a9d286,10058.4,10058.4,10058.399999999992,284.51,285.79,285.3381102362206,0.10849999999999937,0.23349999999999227,3592.0
a9d5e4,5501.64,5577.84,5541.264,231.45,232.84,232.1728,0.01770000000000138,0.009800000000012687,1383.0
a9d5e7,10972.8,10972.8,10972.799999999996,235.03,235.57,235.5140909090909,0.0062999999999959755,0.12940000000000396,2884.0
a9d807,10363.2,10370.82,10370.127272727275,1.03,228.8,111.31727272727272,0.004899999999999238,0.0969999999999942,2884.0
a9dc5e,10050.78,10050.78,10050.78,239.18,239.18,239.18,0.0,0.0,17.0
a9dce9,899.16,10668.0,6730.252941176471,127.61,261.88,138.5564705882353,5.2635000000000005,15.9512,2884.0
a9e6df,8427.72,8702.04,8546.522727272726,252.53,253.04,252.95863636363637,0.013799999999999812,0.11459999999999582,2884.0
a9e93b,3855.72,4114.8,3963.0927272727276,184.39,189.46,186.75954545454545,0.016500000000000625,0.06530000000000769,2884.0
a9ea5d,9654.54,10980.42,10034.500909090908,218.71,230.61,229.60363636363635,0.8244000000000042,25.323400000000007,2884.0
a9ea96,10668.0,10668.0,10668.0,252.55,252.55,252.55000000000007,0.004199999999997317,0.004499999999993065,286.0
a9f302,1203.96,1203.96,1203.96,89.97,89.97,89.96999999999998,0.0,0.0,245.0
a9f424,7780.02,7863.84,7832.046206896552,216.29,220.2,218.71689655172412,0.014599999999994395,0.04970000000000141,1642.0
a9f502,11582.4,11582.4,11582.4,190.39,191.11,190.9948,0.05120000000000147,0.06880000000001019,2867.0
a9fa9e,10668.0,10668.0,10668.0,230.45,235.74,232.31488372093028,0.06179999999999808,0.049000000000006594,3306.0
a9fb92,10668.0,10668.0,10668.0,240.62,241.56,241.04575221238935,0.25260000000000105,0.08379999999999654,3592.0
aa02ab,11277.6,11277.6,11277.600000000002,253.64,253.64,253.63999999999993,0.9829000000000008,9.540499999999994,742.0
aa0300,3573.78,3642.36,3634.047272727273,162.39,177.92,174.90227272727276,0.0397000000000034,0.07840000000000202,2884.0
aa0a6e,10972.8,10980.42,10974.74553191489,215.66,217.85,216.97851063829776,0.010399999999997078,0.05719999999999459,1769.0
aa0aab,10363.2,10363.2,10363.2,235.55,235.55,235.55000000000004,0.0,0.0,192.0
aa0ca7,11582.4,11582.4,11582.399999999998,237.24,237.96,237.30799999999994,0.04880000000000706,0.0975000000000108,374.0
aa0e62,7048.5,10066.02,7702.55,219.75,238.92,231.95875,6.391500000000001,1.1128000000000071,2762.0
aa1219,297.18,11277.6,10832.287199999999,65.85,239.41,225.3872,2.939399999999999,2.1037000000000035,2867.0
aa1368,10972.8,10972.8,10972.800000000005,221.59,221.59,221.59,0.008300000000005525,0.013200000000011869,1363.0
aa15cc,10980.42,10980.42,10980.420000000004,230.48,230.99,230.75347826086957,0.056999999999995055,0.0005000000000023874,3592.0
aa1a1d,10599.42,10866.12,10671.810000000001,239.82,241.27,240.69350000000003,0.044299999999999784,0.03720000000001278,742.0
aa1a1f,11277.6,11277.6,11277.600000000004,272.7,273.18,272.9636538461539,0.04260000000000019,0.1501999999999981,3206.0
aa1ba3,7010.4,7010.4,7010.4,248.03,248.03,248.03000000000003,0.0,0.0,74.0
aa1dcd,8214.36,10972.8,8945.174444444443,234.83,235.31,235.15888888888878,1.7246000000000024,11.12960000000001,2018.0
aa1e38,2682.24,7711.44,3022.3968,163.88,226.97,200.90439999999998,9.827599999999997,8.929000000000002,2867.0
aa1f5a,9784.08,10226.04,9934.956,67.39,237.36,229.76800000000003,0.08020000000000493,0.13410000000000366,2867.0
aa2184,1508.76,1508.76,1508.7599999999998,143.6,143.6,143.59999999999997,0.0,0.0,233.0
aa234a,7703.82,7719.06,7712.86875,248.5,248.5,248.5,0.0057000000000009265,0.001300000000000523,368.0
aa25a6,10972.8,10972.8,10972.800000000005,218.99,219.72,219.31807692307697,0.043300000000002115,0.046999999999997044,2162.0
aa26c8,8839.2,8839.2,8839.2,167.76,211.11,198.2948,0.10449999999999449,0.022599999999997067,2867.0
aa2701,11574.78,11590.02,11582.751692307691,218.85,219.91,219.11053846153845,0.14589999999999748,0.21290000000000475,3592.0
aa2abc,4815.84,5143.5,4988.502272727273,170.8,174.4,172.82238636363638,0.03259999999999508,0.05150000000000432,2379.0
aa2b79,10363.2,10363.2,10363.2,238.26,238.88,238.30428571428578,0.00840000000000174,0.04399999999999693,1165.0
aa2ba1,6560.82,6652.26,6592.345882352943,190.03,190.4,190.1823529411765,0.013100000000001444,0.015900000000002024,1564.0
aa2ba2,2727.96,2788.92,2748.28,153.46,155.25,154.05666666666667,0.0029000000000003467,0.005299999999991201,140.0
aa2ba4,632.46,10058.4,9629.94818181818,241.85,243.0,242.50681818181826,6.695799999999998,5.500100000000003,2884.0
aa2ba5,9753.6,9753.6,9753.599999999997,256.63,256.83,256.72189189189186,0.022199999999998,0.010500000000007503,990.0
aa2bc1,8983.98,9578.34,9215.959838709678,223.7,227.55,225.99653225806455,0.05380000000000251,0.32900000000000773,3592.0
aa2bc4,1478.28,1478.28,1478.28,147.69,148.16,148.1238461538462,0.001300000000000523,0.01979999999998938,286.0
aa2bc5,10363.2,10363.2,10363.199999999999,235.17,235.26,235.2518181818182,0.015900000000002024,0.015699999999995384,423.0
aa2ca9,3116.58,3131.82,3117.752307692308,152.98,153.25,153.00076923076924,0.0029000000000038995,0.001999999999995339,286.0
aa2e36,11277.6,11277.6,11277.6,235.6,236.44,236.11767441860457,0.073599999999999,0.028700000000000614,2883.0
aa2e6f,4450.08,4450.08,4450.080000000001,187.61,187.61,187.60999999999999,0.0,0.0,109.0
aa3086,10668.0,10668.0,10668.0,256.07,256.23,256.10636363636354,0.025800000000000267,0.07909999999999684,2884.0
aa3226,5707.38,6027.42,5825.836363636363,202.98,207.12,205.9472727272727,0.004300000000000637,0.10020000000000095,2884.0
aa3417,10058.4,10058.4,10058.4,259.6,259.6,259.6,0.0,0.0,245.0
aa35e1,4183.38,4267.2,4213.11049180328,188.99,189.38,189.26344262295083,0.006099999999996442,0.008899999999997021,2001.0
aa3ae2,9448.8,9448.8,9448.800000000001,246.26,246.26,246.26000000000008,0.0,0.0,233.0
aa3ae5,8839.2,10363.2,9485.775737704915,225.65,241.09,235.07040983606555,2.610299999999995,5.552899999999994,3592.0
aa3b05,9243.06,9380.22,9308.115749999999,243.32,243.82,243.55749999999998,0.014199999999995327,0.07519999999999527,2221.0
aa3b85,10668.0,10668.0,10668.0,266.26,267.39,266.73951219512196,0.02669999999999817,0.13279999999999603,3169.0
aa4252,7353.3,7437.12,7410.103636363638,235.31,242.46,237.59454545454545,0.0721000000000025,0.04940000000000566,2884.0
aa42aa,8839.2,8839.2,8839.199999999999,242.32,242.94,242.8721875,0.1559000000000026,0.046700000000001296,3592.0
aa44cd,3230.88,3596.64,3382.9751999999994,153.09,154.87,153.6508,0.07820000000000249,0.034199999999998454,2867.0
aa466f,3977.64,4472.94,4368.292,137.45,143.0,141.08666666666667,0.008499999999997954,0.11739999999998929,1217.0
aa4953,9890.76,10088.88,9978.736363636363,232.92,235.56,234.44818181818184,0.03800000000000381,0.10130000000000905,2884.0
aa4c3e,11277.6,11551.92,11501.119999999999,242.76,248.13,243.8340000000001,3.4743999999999993,7.6236999999999995,2867.0
aa4d77,11262.36,11269.98,11268.612307692305,237.5,238.52,238.12551282051282,0.06710000000000349,0.009999999999990905,1994.0
aa4ee9,9136.38,9144.0,9141.058947368421,234.14,234.19,234.17421052631582,0.0007999999999981355,0.010400000000004184,2018.0
aa5130,8176.26,8290.56,8276.492307692308,231.88,231.88,231.88000000000005,0.0391000000000048,0.018699999999995498,286.0
aa51fe,6393.18,10972.8,6991.574117647059,197.7,222.02,202.4794117647059,2.467400000000005,7.526899999999998,2884.0
aa5237,7292.34,7757.16,7473.3912,216.86,217.97,216.9608,0.11359999999999815,0.024699999999995725,2867.0
aa5457,10355.58,10355.58,10355.579999999998,222.81,226.07,225.37200000000004,0.011499999999998067,0.07340000000000657,374.0
aa55b5,975.36,975.36,975.36,116.63,116.63,116.63,0.0,0.0,74.0
aa55ee,3642.36,3970.02,3776.520638297874,181.92,189.08,185.99691489361712,0.011299999999998533,0.07659999999999911,2782.0
aa5657,9753.6,9753.6,9753.6,229.45,229.87,229.66,0.006599999999998829,0.005599999999986949,178.0
aa568e,11277.6,11277.6,11277.600000000002,207.08,214.23,209.3472727272727,0.021599999999999397,0.04449999999999932,2389.0
aa568f,10363.2,10972.8,10705.170731707318,241.79,246.6,244.6239024390244,5.9018000000000015,8.310200000000009,3184.0
aa56b3,10972.8,10972.8,10972.799999999997,226.26,227.38,226.60400000000007,0.14520000000000266,0.14639999999999986,1217.0
aa56b4,-53.34,10668.0,8931.275,198.58,240.68,233.68666666666664,8.0001,12.662800000000004,2884.0
aa56b5,10972.8,10972.8,10972.8,223.44,223.44,223.44,0.00019999999999953388,0.0026999999999901547,1156.0
aa56b6,10972.8,10972.8,10972.800000000003,216.71,217.42,217.07695652173908,0.017899999999997362,0.11780000000000257,3206.0
aa56d8,10972.8,10972.8,10972.800000000005,217.96,219.26,218.30105882352927,0.006199999999999761,0.140199999999993,2920.0
aa56db,10972.8,11582.4,11386.867924528304,218.12,222.27,219.76811320754717,1.2434000000000012,1.9546999999999883,2747.0
aa589c,10370.82,10370.82,10370.819999999994,232.95,232.95,232.95000000000007,0.014800000000001035,0.07450000000000045,1611.0
aa596c,7589.52,7879.08,7765.9992,208.85,214.58,212.68239999999997,0.01120000000000232,0.13459999999999184,2867.0
aa5bc5,9448.8,9448.8,9448.8,264.59,264.59,264.59,0.0,0.0,227.0
aa5f41,11277.6,11277.6,11277.6,262.38,263.61,262.8865648854962,0.13700000000000045,0.24160000000000537,3592.0
aa617c,7856.22,8016.24,7937.442272727273,237.26,241.82,239.72795454545457,0.034300000000001774,0.07089999999999463,3289.0
aa6533,6096.0,6225.54,6168.233424657535,218.81,219.54,219.1882191780822,0.023999999999993804,0.028500000000008185,3079.0
