icao24,min_altitude,max_altitude,mean_altitude,min_velocity,max_velocity,mean_velocity,latitude_range,longitude_range,duration,PCA1,PCA2,kmeans_cluster
aac87b,2301.24,2354.58,2349.5000000000005,110.68,110.68,110.68,0.0037999999999982,0.0001000000000033,352.0,4.555997632669971,-0.684235030770849,1
aac954,10668.0,10668.0,10668.0,254.5,256.35,256.1641025641024,0.0197000000000002,0.23960000000001,3592.0,-1.9889846497735644,-0.10255183533177671,2
aacad4,11269.98,11277.6,11276.735876288663,251.23,252.76,251.829175257732,0.1034000000000006,0.016300000000001,3151.0,-2.0877143836793706,-0.23988278082833794,2
aacc5b,5638.8,6393.18,6117.751636363636,208.23,211.89,210.478909090909,0.1022999999999996,0.1277000000000043,2478.0,0.7527227035142956,-0.23030867061390686,2
aacd50,9753.6,9753.6,9753.600000000002,208.83,208.83,208.83,0.0,0.0,299.0,-0.3930612409424315,-0.9845134863676006,2
aacd96,4846.32,4846.32,4846.320000000001,156.59,157.7,157.05818181818182,0.0243999999999999,0.1884000000000014,3592.0,2.42315606105837,0.14660531909455463,1
aacf19,7025.64,10668.0,10180.666363636365,194.9,256.33,237.2481818181818,2.1887000000000043,26.49900000000001,2884.0,-1.2015993937135487,4.88124452715229,0
aad3c9,10972.8,10972.8,10972.8,237.24,237.24,237.24,0.0,0.0,265.0,-1.5049641010174117,-1.0606965886364217,2
aad780,8359.14,8526.78,8395.335,239.86,242.02,240.375,0.0376000000000047,0.0621000000000009,2847.0,-0.8209406838531206,-0.2676028751300082,2
aae1ea,10965.18,10972.8,10967.842409638555,241.0,243.23,241.92,0.0165999999999968,0.1004000000000076,2326.0,-1.7072768020385112,-0.4633079028933818,2
aae316,10980.42,10980.42,10980.420000000004,232.24,232.96,232.65090909090912,0.0752999999999985,0.0738000000000056,2884.0,-1.5037853935105492,-0.2797796036806648,2
aae582,960.12,960.12,960.12,116.8,116.8,116.8,0.0,0.0,0.0,4.895490081165632,-0.7737369717006546,1
aae5f7,10668.0,10668.0,10668.0,254.41,254.41,254.41,0.0009999999999976,0.0108000000000032,140.0,-1.8137102086748162,-1.1170658847461143,2
aae6d5,259.08,274.32,260.4654545454545,62.29,62.73,62.33,0.0034999999999953,0.0028000000000076,423.0,6.44339247209124,-0.5511736360018805,1
aae73b,1630.68,2004.06,1787.3472,132.75,141.51,134.59079999999997,0.0007999999999981,0.089500000000001,2867.0,4.004761368219272,0.029355068927582544,1
aae789,350.52,457.2,393.7000000000001,64.92,67.94,65.9409523809524,0.0009000000000014,0.0237000000000051,2706.0,6.208511896791251,0.09249227419353022,1
aae9a3,9144.0,9144.0,9144.0,217.93,218.54,218.13285714285715,0.1040999999999954,0.1955000000000097,3592.0,-0.5493973198648309,0.0014464095448229275,2
aaea84,11277.6,11277.6,11277.600000000002,236.66,237.19,236.88292682926823,0.0476000000000027,0.0437000000000011,2800.0,-1.7067071183416183,-0.32922905893620985,2
aaeae5,11277.6,11277.6,11277.600000000004,230.4,235.39,233.44166666666672,0.206000000000003,0.0799000000000091,3592.0,-1.650896662610053,-0.036345222791059076,2
aaeb6a,10972.8,10980.42,10977.985833333332,230.78,231.21,231.07861111111112,0.028500000000001,0.0223999999999904,2144.0,-1.4322920032562965,-0.5085308303349556,2
aaec9c,1760.22,1912.62,1831.5991836734695,136.33,151.76,141.03418367346933,0.0001999999999995,0.061000000000007,2570.0,3.8401677641324414,-0.06544786717235422,1
aaed0c,502.92,502.92,502.92,83.4,83.4,83.4,0.0,0.0,192.0,5.859961905763665,-0.657349658316781,1
aaed0d,3063.24,3474.72,3291.147272727273,148.16,159.5,153.44227272727275,0.0427999999999997,0.0006999999999948,2884.0,3.0704311056368643,-0.013960567748113559,1
aaed17,10660.38,10683.24,10670.999999999998,251.07,252.32,251.4665354330708,0.2102000000000004,0.1965000000000003,3592.0,-1.8931219052503963,-0.04283096396296621,2
aaee3b,9448.8,9448.8,9448.8,242.11,242.11,242.11,0.0,0.0,17.0,-1.088232623765576,-1.1135779789492155,2
aaef60,7269.48,7322.82,7318.102857142859,179.28,237.15,198.37380952380957,0.0783999999999984,0.0741000000000013,2706.0,0.41697581787151117,-0.11698278890842011,2
aaf0c3,5532.12,5654.04,5556.503999999999,177.65,179.26,177.97199999999998,0.0075000000000002,0.0232999999999918,1165.0,1.7535397055915039,-0.6096500009546483,1
aaf111,6797.04,7117.08,6913.764545454545,209.69,210.72,210.5609090909091,0.0452999999999974,0.0850000000000079,2884.0,0.43074862029225297,-0.1741504797995273,2
aaf1fa,8778.24,8907.78,8838.068316831685,245.58,246.73,246.2087128712871,0.0372000000000056,0.0969999999999942,3236.0,-1.1118189664010973,-0.17160167848448832,2
aaf260,10363.2,10363.2,10363.199999999995,216.53,217.31,216.95104347826089,0.1447999999999965,0.1641000000000048,3592.0,-0.93916368575237,-0.00823837730933269,2
aaf29f,4914.9,11277.6,6006.3888,182.65,227.27,190.1756,4.836200000000005,3.743899999999997,2867.0,0.3782594054159812,2.208312696170121,0
aaf485,10363.2,10363.2,10363.2,237.78,237.78,237.7800000000001,0.0,0.0,268.0,-1.3080917812381925,-1.0507933211166864,2
aaf4c8,10363.2,10363.2,10363.200000000004,227.08,235.58,228.0040909090909,0.0239000000000046,0.1123000000000047,2884.0,-1.2353992961076676,-0.26130376958289997,2
aaf53a,11894.82,11902.44,11895.255428571429,238.88,239.17,238.91314285714284,0.0112999999999985,0.0097999999999984,1331.0,-1.9102298673575036,-0.7729548365101606,2
aaf5a9,8534.4,8534.4,8534.4,226.01,226.72,226.2081609195401,0.0424000000000006,0.0812999999999988,3306.0,-0.5234293044070109,-0.12001096623602256,2
aaf617,7231.38,7231.38,7231.380000000001,223.84,223.84,223.84000000000003,0.0,0.0,280.0,0.11116070926806113,-0.9733847885799214,2
aaf633,1150.62,1211.58,1167.5533333333335,128.84,132.99,129.91444444444443,0.0031999999999996,0.0078000000000031,459.0,4.463654629477273,-0.6589978851922349,1
aaf656,10668.0,10668.0,10668.0,238.14,238.14,238.14,0.0,0.0,233.0,-1.420529799848235,-1.066201792004163,2
aaf831,769.62,769.62,769.6200000000001,111.09,111.09,111.09,0.0,0.0,296.0,5.088383325389702,-0.6779976476511048,1
aaf87f,9448.8,10363.2,10290.048,228.12,255.9,251.1808,0.8581999999999965,11.462900000000005,2867.0,-1.6304085282188217,1.860616630371707,0
aaf968,10972.8,10972.8,10972.800000000005,234.31,234.31,234.3100000000001,0.0102999999999937,0.019200000000012,2350.0,-1.518774447063677,-0.46321027595230757,2
aafbf3,10363.2,10370.82,10364.114400000002,224.78,225.24,225.0456,0.0365000000000037,0.0981000000000023,2867.0,-1.1055733428607566,-0.2706349907947432,2
aafca8,1127.76,11582.4,5667.732187499998,121.71,236.25,170.349921875,6.255600000000001,2.8218999999999994,3592.0,1.2934039312358911,3.026984133731241,0
aafd17,10058.4,10058.4,10058.4,266.14,266.14,266.14000000000004,0.0008999999999979,0.0001000000000033,1260.0,-1.9351695583023403,-0.8131986003239698,2
aafd1f,10972.8,10972.8,10972.8,251.03,251.03,251.03,0.0,0.0,109.0,-1.8349650653535565,-1.1272465561161886,2
aafda1,11567.16,11574.78,11572.713559322032,230.7,231.15,230.8925423728814,0.0990999999999999,0.2215999999999951,3592.0,-1.6965767955568931,-0.05653127383479643,2
aaffa2,6096.0,6096.0,6096.0,225.15,226.22,226.03500000000005,0.0417999999999949,0.0923000000000087,618.0,0.4387052892456184,-0.8331329484245518,2
aaffed,10058.4,10668.0,10395.284210526315,246.14,264.53,256.27473684210537,0.7336999999999989,12.3288,3184.0,-2.014330367392692,2.0013482619612954,0
ab017b,11780.52,11894.82,11860.836551724136,227.47,233.19,231.8328735632183,5.819399999999998,5.694299999999998,3434.0,-1.9250878371461178,2.59384964496229,0
ab0361,7315.2,7315.2,7315.2,231.51,231.51,231.51,0.0010000000000047,0.1398000000000081,707.0,-0.12362625818703825,-0.844552221504465,2
ab0485,556.26,556.26,556.26,110.88,110.88,110.88,0.0,0.0,52.0,5.177003049536627,-0.7427867482334407,1
ab048d,10363.2,10363.2,10363.2,229.04,230.01,229.4196,0.0623000000000004,0.1711,2867.0,-1.2148952931262886,-0.2573765574614184,2
ab050f,10660.38,11285.22,10872.190169491523,237.29,241.67,238.88762711864408,4.986200000000004,6.525400000000005,2477.0,-1.7763861728645398,2.209751914151989,0
ab0971,11125.2,11140.44,11134.525970149252,229.88,229.88,229.88,0.009999999999998,0.0054999999999978,2122.0,-1.4567342014342661,-0.5244706856367634,2
ab0a76,8412.48,10363.2,10285.1712,227.06,244.04,237.0352,4.281099999999999,0.6998999999999995,2867.0,-1.230838033248816,1.2512573655308108,0
ab0a95,6286.5,6713.22,6544.99942857143,221.92,227.96,226.10571428571427,0.1567000000000007,0.0789000000000044,3592.0,0.17782755446417695,0.053698792892978256,2
ab0a9d,6629.4,6637.02,6632.786666666667,238.57,238.57,238.57,0.0007999999999981,0.0010000000000047,1121.0,-0.07616355162301565,-0.7506903882670477,2
ab0b1f,7901.94,7917.18,7914.490588235294,240.25,240.97,240.63117647058823,0.0043999999999968,0.0039000000000015,586.0,-0.5455060689096095,-0.922228532226298,2
ab0d76,10668.0,10668.0,10668.0,233.86,234.53,234.2112328767123,0.043099999999999,0.0198999999999927,2210.0,-1.4061901804516945,-0.4857352144677543,2
ab0e4c,220.98,426.72,354.5702702702702,76.67,80.27,78.77144144144147,0.0373999999999981,0.0001999999999924,3592.0,5.893673202573708,0.3342972359106624,1
ab0e53,6179.82,6202.68,6181.344000000002,196.57,196.57,196.57000000000005,0.0047999999999994,0.0005000000000023,368.0,1.1323147958738409,-0.8844202548778767,2
ab10df,320.04,350.52,344.6584615384615,63.79,65.34,63.91615384615383,0.0060000000000002,0.0,1165.0,6.340816055320563,-0.3439612779320284,1
ab1122,9555.48,10668.0,9866.9856,247.81,253.18,250.0948,0.2954000000000008,13.357699999999994,2867.0,-1.7512550338884876,1.946005791840425,0
ab120a,7086.6,7498.08,7309.311818181817,168.01,204.98,200.07454545454547,0.0807999999999999,0.0071999999999974,2884.0,0.7533176005145299,-0.08369693504034449,2
ab120b,10668.0,10668.0,10668.0,263.53,265.82,264.66115702479334,0.1968000000000032,0.4121999999999985,3592.0,-2.2127756216846253,-0.032766142573043715,2
ab128d,2651.76,2933.7,2811.6662686567165,152.95,155.31,154.81358208955226,0.0515999999999969,0.0220999999999946,1884.0,3.2647093983499107,-0.30273955670920477,1
ab1496,3177.54,3505.2,3404.152173913043,155.2,185.39,175.43695652173915,0.0141999999999953,0.1178999999999916,2867.0,2.581655184797536,-0.010013560831874673,1
ab14d9,9448.8,9448.8,9448.799999999996,236.57,237.08,236.93833333333336,0.0069999999999978,0.1401000000000039,2867.0,-1.078179860882025,-0.2779017363243594,2
ab15c1,10972.8,10972.8,10972.8,243.92,243.92,243.92,0.0,0.0,268.0,-1.6680200527093552,-1.0708396271869565,2
ab1628,5455.92,5532.12,5505.45,181.17,181.68,181.520625,0.0013000000000005,0.0111999999999881,1573.0,1.6890703265896576,-0.5062536546968633,1
ab1979,8808.72,9006.84,8910.204545454546,237.15,240.44,239.24181818181813,0.0565999999999959,0.077699999999993,2884.0,-0.9461363115945982,-0.2507787529495464,2
ab19df,4312.92,4312.92,4312.92,169.8,169.8,169.8,0.0,0.0,127.0,2.4416668523534977,-0.879905304452093,1
ab1c04,11567.16,11567.16,11567.160000000003,237.52,237.77,237.5914285714286,0.0189999999999983,0.012200000000007,2651.0,-1.8170371170836153,-0.3916321514893439,2
ab1c47,922.02,944.88,929.3289795918366,91.76,93.22,92.59510204081631,0.0024000000000015,0.0099999999999909,1194.0,5.4475195542143915,-0.391868436579442,1
ab1fa7,617.22,807.72,714.8804081632652,88.52,118.19,101.73795918367348,0.0168000000000034,0.0307999999999992,3169.0,5.174802379164695,0.21456943689479302,1
ab1fbb,8839.2,8839.2,8839.200000000004,214.86,214.86,214.86,0.0,0.0,1033.0,-0.2547919569224722,-0.773098390378611,2
ab20df,11277.6,11277.6,11277.6,230.59,231.61,230.8328,0.1077999999999974,0.0707000000000022,2867.0,-1.5668746633672044,-0.2764003368275484,2
ab20e7,548.64,11582.4,1431.6456,94.58,230.94,116.12,1.0552999999999957,6.087500000000006,2867.0,2.63782409655719,1.8449223815107314,1
ab214d,10668.0,10843.26,10750.112068965518,233.05,234.59,233.9163793103449,0.0570000000000021,0.0961000000000069,3342.0,-1.4756770293850587,-0.144466214379742,2
ab236a,11574.78,11582.4,11577.828000000003,243.91,244.37,244.22777777777785,0.0330999999999974,0.0814000000000021,3206.0,-2.0041720780618597,-0.2303421813765554,2
ab2372,10965.18,10972.8,10969.826341463417,223.44,224.17,223.72487804878048,0.0230000000000032,0.0317000000000007,1027.0,-1.207518590608823,-0.8102855150758942,2
ab23b5,2476.5,3688.08,3092.2347457627125,139.57,195.57,175.78398305084735,4.644300000000001,9.484800000000009,3592.0,2.507761192441595,3.241834738016913,0
ab284d,2971.8,2971.8,2971.8,145.36,145.36,145.36,0.0,0.0,17.0,3.5046354437213134,-0.8487569696951146,1
ab2c04,10355.58,10370.82,10362.865054945052,235.14,235.14,235.1399999999999,0.1030999999999977,0.0760000000000076,3151.0,-1.3634398574716318,-0.19043440454479976,2
ab2c0c,1706.88,2613.66,1991.5694845360829,143.87,152.01,145.9580412371134,0.125,0.0666000000000082,3592.0,3.601330075157589,0.2618766716258033,1
ab2c72,3657.6,3703.32,3665.7915,177.08,178.62,177.75799999999998,0.0003000000000028,0.0112999999999914,1313.0,2.4163637536743128,-0.542998412279808,1
ab3133,8282.94,8404.86,8339.666666666666,244.26,244.77,244.49611111111116,0.0091999999999998,0.0704000000000064,3079.0,-0.8917393967546112,-0.21938222119071527,2
ab313c,7749.54,8100.06,7936.489772727271,241.79,246.89,244.66215909090903,0.0551999999999992,0.0350999999999999,3218.0,-0.757439286266329,-0.14906400770532452,2
ab34a7,3558.54,3665.22,3605.828823529412,176.46,177.44,176.79147058823528,0.0044000000000039,0.0190000000000054,964.0,2.475615640827462,-0.6350936739770833,1
ab34ea,8679.18,8884.92,8801.462857142858,242.57,243.69,243.0004761904761,0.0709000000000017,0.0674999999999954,3151.0,-1.0154271257815408,-0.1812758026124452,2
ab34f3,11803.38,11818.62,11812.524,237.72,237.72,237.72000000000003,0.0073999999999969,0.0080999999999988,2459.0,-1.895465655837758,-0.45406693704442264,2
ab355c,8991.6,9288.78,9174.1752,223.2,224.83,224.046,0.0422999999999973,0.1500000000000056,2867.0,-0.6653111363327002,-0.22773729799446263,2
ab35d3,6278.88,6461.76,6324.599999999999,220.6,223.58,221.345,0.0874000000000023,0.07650000000001,986.0,0.4290996025614674,-0.7059826081946708,2
ab3655,10363.2,10530.84,10434.501428571428,220.78,221.29,221.01357142857145,0.0733000000000032,0.0534999999999996,3169.0,-1.0477480499076455,-0.17070290037195995,2
ab385e,5783.58,5836.92,5800.174666666669,204.83,205.4,205.134,0.0014000000000038,0.0134000000000042,1700.0,1.0002963344448752,-0.5146989072331047,2
ab38a1,10058.4,10668.0,10568.608695652174,241.64,261.73,245.9116304347827,3.5244,8.687200000000004,3592.0,-1.9107877223119127,2.42705495631354,0
ab3982,6042.66,11277.6,11068.2024,241.22,242.58,241.63280000000003,0.7760000000000034,4.178600000000003,2867.0,-1.2892727792264551,0.7695896079002659,2
ab39e3,1760.22,2095.5,1943.5482352941167,115.58,130.77,126.4835294117647,0.0688999999999993,0.0511000000000052,3592.0,4.218312837437279,0.27577518935337125,1
ab39f0,10668.0,10858.5,10753.089999999998,229.48,232.08,231.00777777777773,0.1056999999999988,0.0165999999999968,2867.0,-1.3859628830819424,-0.2681792703301315,2
ab3c58,7315.2,7315.2,7315.199999999997,217.03,218.09,217.50476635514025,0.0157000000000024,0.2772000000000076,3592.0,0.09738397221608795,0.018329823440284138,2
ab3d17,9144.0,9144.0,9144.0,232.66,232.97,232.80271604938267,0.0670000000000001,0.0276999999999958,2746.0,-0.8689299971153649,-0.2996871523708805,2
ab3d39,800.1,929.64,874.8155844155845,91.06,96.72,95.3683116883117,0.0223999999999975,0.0001000000000033,1959.0,5.389428895008428,-0.16325949100501647,1
ab3d41,3794.76,4053.84,3928.6927058823535,197.3,198.37,198.0277647058824,0.0364000000000004,0.0503999999999962,3306.0,1.7573193721776412,0.003915032511879943,1
ab3da7,11582.4,11582.4,11582.399999999998,218.67,219.12,218.99875000000003,0.0291999999999958,0.0630000000000023,2746.0,-1.3709328466012476,-0.3227030940709948,2
ab3dc3,10965.18,10965.18,10965.179999999998,210.69,210.69,210.69,0.003700000000002,0.0266000000000019,192.0,-0.8520952048908653,-1.031997740564086,2
ab3fc4,11269.98,11277.6,11276.729142857144,267.95,268.44,268.0060000000001,0.0050999999999987,0.0227999999999966,2122.0,-2.4387728908667663,-0.5877981062079848,2
ab40ce,9448.8,9448.8,9448.8,265.11,265.21,265.16273972602744,0.0062999999999959,0.0866999999999933,3079.0,-1.7762246473836985,-0.2743359864163337,2
ab40f0,114.3,114.3,114.3,84.36,84.36,84.36,0.0,0.0,245.0,5.968367992647061,-0.6376825381397863,1
ab40f8,11277.6,11277.6,11277.600000000002,232.32,232.75,232.53824324324327,0.0180000000000006,0.033299999999997,2569.0,-1.5900104739605097,-0.39820886146347867,2
ab4151,5623.56,5768.34,5653.495714285714,172.16,175.35,174.75785714285715,0.002600000000001,0.0271000000000043,1165.0,1.819813364935225,-0.6019523154563319,1
ab4383,243.84,11285.22,10777.45090909091,24.18,226.15,216.96954545454545,3.9894000000000034,3.0978000000000065,2884.0,1.2865575974177905,2.321644018586339,0
ab43c6,10058.4,10058.4,10058.399999999998,257.64,258.05,257.65863636363645,0.0765000000000029,0.0746000000000037,2884.0,-1.7995004822855647,-0.30614116203150227,2
ab4464,11277.6,11277.6,11277.6,253.46,253.46,253.46,0.0,0.0,17.0,-1.9955710948372933,-1.162088778752714,2
ab4489,10363.2,10363.2,10363.2,242.55,242.55,242.55,0.0,0.0,231.0,-1.4229309604215419,-1.0690435175110924,2
ab44a7,1303.02,3535.68,2964.70191780822,128.06,182.31,169.41041095890407,5.799499999999995,0.5918999999999954,3079.0,3.0130270569998596,2.0893546010529476,1
ab44af,4381.5,5105.4,4792.5279661016975,193.43,195.06,194.39508474576257,0.047300000000007,0.1886999999999972,3592.0,1.5418421986748414,0.11804216536176061,1
ab4515,2270.76,2331.72,2284.6145454545444,149.77,150.39,149.93909090909088,0.0086999999999974,0.0063000000000101,492.0,3.603682007682027,-0.7049685940875553,1
ab477d,2682.24,2865.12,2714.798181818181,121.63,130.67,122.73454545454548,0.0365999999999999,0.0218000000000131,618.0,4.046250415857513,-0.604933255461215,1
ab4866,11277.6,11277.6,11277.6,263.9,264.07,264.00199999999995,0.0007999999999981,0.0031000000000034,509.0,-2.2726153905983724,-1.0399969163192444,2
ab48bf,9913.62,10027.92,9936.48,225.65,227.17,226.767,0.0330999999999974,0.0075999999999964,2776.0,-0.9985601338481132,-0.30235190505833043,2
ab4af1,11269.98,11277.6,11271.673333333332,235.73,236.7,236.2922222222222,0.125399999999999,0.054000000000002,2867.0,-1.6930947059395334,-0.28193684423079673,2
ab4b34,9593.58,10668.0,10011.9815,235.14,241.7,237.55899999999997,6.012599999999996,4.621799999999993,3342.0,-1.4903395814851896,2.506304180392858,0
ab4bf7,9448.8,9448.8,9448.800000000005,257.6,257.95,257.74907407407403,0.0435000000000016,0.0559999999999973,3009.0,-1.5933792815143923,-0.27456425208168816,2
ab4c76,9144.0,9144.0,9144.0,215.63,215.63,215.63,0.0,0.0,17.0,-0.33726864395205786,-1.0650521028709174,2
ab4c83,975.36,1706.88,1199.8036363636363,141.62,155.58,152.77181818181816,0.0129000000000019,0.0818000000000012,2884.0,3.8399440782491356,0.04250948345573121,1
ab4ea8,3398.52,10972.8,8849.563199999999,156.84,206.39,188.5564,12.178999999999998,0.4731999999999914,2867.0,0.5484669670387025,4.065741231105667,0
ab4eeb,9448.8,9448.8,9448.8,259.53,259.53,259.53,0.0,0.0,17.0,-1.5131287059457392,-1.142228873242761,2
ab5056,10347.96,10363.2,10354.98,230.33,231.33,230.7906299212599,0.1632999999999995,0.0451999999999941,3592.0,-1.2744272288286107,-0.04327565041087877,2
ab52a2,6560.82,6682.74,6616.833684210526,224.46,225.17,224.68596491228067,0.0112000000000023,0.0250999999999947,2654.0,0.20113036362107659,-0.28458505492248554,2
ab538b,10355.58,10416.54,10366.130769230773,265.35,265.62,265.5992307692308,0.0242000000000004,0.0524999999999948,2776.0,-2.0938230322102362,-0.3728924975112205,2
ab53e4,175.26,175.26,175.26,1.8,1.8,1.8,0.0,0.0,70.0,7.968224168217869,-0.5521022847425149,1
ab53f1,11590.02,11590.02,11590.02,205.96,205.96,205.96,0.0,0.0,192.0,-0.9518240720796407,-1.039850714794089,2
ab586f,4777.74,6195.06,5865.172615384617,196.28,213.96,208.608,0.2573999999999969,0.0366999999999961,3592.0,0.9390129392518619,0.17657947073243047,2
ab59f4,5212.08,5212.08,5212.08,214.01,214.01,214.01,0.0,0.0,0.0,1.058507259913445,-1.003005186725232,2
ab5afe,12192.0,12192.0,12192.0,235.78,236.35,235.98076923076928,0.0010000000000047,0.0093999999999994,1264.0,-1.9370492074144816,-0.7948155332542249,2
ab5b66,11582.4,11582.4,11582.4,229.75,229.75,229.75,0.0097999999999984,0.002299999999991,2105.0,-1.6075593115281197,-0.5374240613256691,2
ab5b8c,11277.6,11277.6,11277.6,241.81,243.08,242.444375,0.0198000000000035,0.160899999999998,2867.0,-1.8456169923616685,-0.3081538394309235,2
ab5bd4,10972.8,10980.42,10973.058305084744,218.91,219.47,219.02618644067795,0.0168999999999996,0.2558000000000078,3592.0,-1.2028922554190087,-0.047712828461564355,2
ab5c26,8702.04,8938.26,8820.496363636365,245.83,247.41,246.07227272727275,0.0527999999999977,0.0986000000000046,2884.0,-1.0974480342882942,-0.26123619650827434,2
ab5c69,8740.14,8740.14,8740.14,240.73,240.73,240.73,0.0,0.0,192.0,-0.8173836491255854,-1.0505315467649254,2
ab5d2c,10668.0,10972.8,10682.3256,258.54,259.48,259.1624,4.081600000000002,8.549500000000009,2867.0,-2.2215450735053652,2.3117082178126416,0
ab5dab,1363.98,10447.02,3944.196666666666,135.26,246.18,166.0911111111111,0.4218999999999937,9.504100000000008,2867.0,1.5055855198066976,2.0077281412713748,0
ab5db8,11582.4,11590.02,11589.838571428572,218.92,220.91,220.6387301587302,0.0728000000000008,0.330299999999994,3592.0,-1.4415124232585126,-0.02731376347101288,2
ab5e9b,11582.4,11582.4,11582.399999999998,226.21,228.15,226.65769230769232,0.0463999999999984,0.2155999999999949,986.0,-1.4986298193613374,-0.7982285680189933,2
ab5ed8,11277.6,11277.6,11277.600000000002,230.44,230.44,230.43999999999997,0.0009000000000014,0.005200000000002,649.0,-1.4598940417697206,-0.9453817137415995,2
ab5f00,2042.16,2118.36,2090.224615384616,136.22,136.61,136.46461538461546,0.011099999999999,0.0178000000000082,1165.0,3.9808943980985583,-0.4872702847091907,1
ab5f87,10393.68,10668.0,10507.98,221.87,237.71,232.516,0.0022000000000019,0.1491999999999933,2867.0,-1.3091635061196805,-0.24930237230551902,2
ab5fc9,7200.9,7216.14,7208.302285714286,225.65,226.06,225.8491428571429,0.004800000000003,0.004800000000003,603.0,0.056387979573409845,-0.8819752574463281,2
ab6020,10363.2,10668.0,10387.584,222.58,222.98,222.9,7.256099999999996,2.271100000000004,2867.0,-1.2169542063209755,2.3721318894180845,0
ab60e3,8008.62,8008.62,8008.619999999999,210.32,210.32,210.32,0.0,0.0,233.0,0.1748839648692242,-0.9770487377184717,2
ab6162,1661.16,1684.02,1666.875,141.53,142.04,141.77340909090907,0.0041000000000011,0.0006999999999948,863.0,4.005599456176593,-0.580664918198748,1
ab616f,10972.8,10972.8,10972.800000000005,228.38,228.56,228.496,0.0257000000000005,0.3217999999999961,3592.0,-1.4305006426261149,-0.050630786091857144,2
ab619b,10355.58,10355.58,10355.579999999998,228.46,229.19,228.7280952380952,0.0656000000000034,0.078800000000001,3206.0,-1.2080634435958593,-0.17496787794439125,2
ab6229,6332.22,11582.4,10689.752820512813,203.13,207.37,205.718547008547,0.9472000000000024,7.828900000000004,3592.0,-0.4941498305474764,1.6782165882699065,0
ab6247,1783.08,11582.4,4377.017647058825,142.5,240.65,168.5997058823529,6.000100000000003,2.5037999999999982,2833.0,1.2374051100476577,2.6261868550750367,0
ab627c,10972.8,11277.6,11192.256,231.3,235.3,231.92880000000005,2.501400000000004,6.289500000000004,2867.0,-1.6669453767863593,1.492089953269555,0
ab62ad,11277.6,11277.6,11277.6,252.08,252.09,252.0836363636364,0.0001999999999995,0.0399000000000029,1404.0,-2.018929957677654,-0.7633022164573049,2
ab62d3,8176.26,8694.42,8291.860975609754,254.67,256.44,255.21414634146345,0.1848000000000027,0.0639000000000038,3592.0,-1.199260046216972,-0.02422721556890769,2
ab62f8,7315.2,10363.2,10038.944680851066,183.35,213.96,210.70361702127656,1.219300000000004,7.976200000000006,2217.0,-0.28189408110576675,1.3870353316972646,0
ab6316,11239.5,11582.4,11426.536363636364,209.88,221.57,215.23454545454533,8.8433,6.4158999999999935,2884.0,-1.437414357424866,3.561562874969237,0
ab6339,11277.6,11277.6,11277.600000000002,235.97,236.51,236.4269047619048,0.0046999999999997,0.1110000000000042,3169.0,-1.7070278329857482,-0.22724755213960887,2
ab6394,5455.92,6164.58,5924.232500000001,199.16,203.3,202.4858333333333,0.1229000000000013,0.0276999999999958,2762.0,1.019539705463986,-0.143341893633571,2
ab63d7,8549.64,10058.4,8750.1984,234.05,249.46,243.15960000000004,3.9743,22.09110000000001,2867.0,-1.3870522827782363,4.569072374244321,0
ab6519,2118.36,2118.36,2118.36,103.42,112.15,109.1640170940171,0.0003000000000028,0.0333000000000112,2782.0,4.585703799206663,0.024761859807222827,1
ab6542,7978.14,10988.04,10317.249090909094,232.63,246.01,242.85929292929288,7.252700000000001,0.953000000000003,3592.0,-1.4440137288248418,2.4538341645749293,0
ab678e,10363.2,10363.2,10363.2,236.05,239.23,236.97875,0.0259000000000035,0.2699000000000069,3218.0,-1.4241236995985638,-0.16330578845172122,2
ab6c94,5326.38,5798.82,5574.4872,195.85,199.95,199.3356,0.0048999999999992,0.1153999999999939,2867.0,1.1944308701899058,-0.1345684060768476,2
ab6cb0,7924.8,7940.04,7935.109411764707,235.16,236.96,236.17420168067235,0.095799999999997,0.136099999999999,3592.0,-0.5686585549531301,-0.01778572939196982,2
ab6eb9,1775.46,1775.46,1775.46,118.86,118.86,118.86,0.0,0.0,17.0,4.563454757512401,-0.7856495851191618,1
ab6fdd,10972.8,11277.6,11009.375999999998,228.74,231.68,230.7464,2.417200000000001,1.98899999999999,2867.0,-1.541199947661049,0.7788452711086232,2
ab7067,10896.6,10896.6,10896.600000000002,240.89,240.89,240.88999999999996,0.0,0.0,233.0,-1.5664179990538027,-1.0744551656896049,2
ab7270,4511.04,10668.0,6809.383140495866,196.79,235.65,217.1429752066116,3.9232999999999976,6.1666000000000025,3592.0,-0.046732605150152484,2.4650603023812723,0
ab72b3,358.14,8900.16,1848.500487804878,75.55,249.81,110.7010569105691,5.751399999999997,2.293199999999999,3592.0,2.8902513337644438,2.9290107835366066,1
ab7376,9753.6,9753.6,9753.6,244.83,244.83,244.83,0.0033999999999991,0.0071999999999974,1260.0,-1.3104161124156086,-0.7712466943691735,2
ab73f5,1211.58,1562.1,1439.9878991596645,121.57,133.92,130.7439495798319,0.0525999999999982,0.0636000000000081,3592.0,4.293213098463709,0.26925770495198825,1
ab7402,10363.2,10363.2,10363.2,216.1,216.55,216.43488372093017,0.0090000000000003,0.023300000000006,1383.0,-0.8317521892898616,-0.6946338985954427,2
